class,uid,assigned_type,assigned_key,call_offset,UID,RaceSeries,RaceType,RaceStart,RaceRoute,RaceCar,RaceLaps,NumDrivers,ID,RaceEvent,EventName,GridOrder,DamageMode,NumberInSeries,RaceRosterOverride,RaceTrophy,TelemetryEventData,RaceDate,WearAndTear,EventSchedule,MinTrackTemp,MaxTrackTemp,MinAmbientTemp,MaxAmbientTemp,Difficulty,QualifyingLaps,IntroCutscene,AltAdvertising,FakeRaceData,RaceRosterOverride2,RaceRosterOverride3,InfieldOverride,UseDifficultyOverride,OverrideDiff_Easy,OverrideDiff_Norm,OverrideDiff_Hard,OverrideDiff_Champ
RACEDATA_c,22121,,22121,0x5D61,22121,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(10523, 10524, S_IVT_DRIVER_DUEL)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",10,43,22122,"EVENT_c(1637, cr000, S_WORLD_RICHMOND, richmond, None)",S_IVT_DRIVER_DUEL,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,"[DRIVERCONFIG_c(18341, None, None, None, None, None, None, None, True, None, None, 2013_DILLON, 129106177), DRIVERCONFIG_c(18335, None, None, None, None, None, None, None, True, None, None, 2013_KVAPIL, 129106177), DRIVERCONFIG_c(18329, None, None, None, None, None, None, None, True, None, None, 2013_MCDOWELL, 129106177), DRIVERCONFIG_c(18312, None, None, None, None, None, None, None, True, None, None, 2013_NEMECHEK, 129106177), DRIVERCONFIG_c(21847, None, None, None, None, None, None, None, True, None, None, 2013_PASTRANA, 129106177), DRIVERCONFIG_c(18310, None, None, None, None, None, None, None, True, None, None, 2013_SPEED, 129106177), DRIVERCONFIG_c(18311, None, None, None, None, None, None, None, True, None, None, 2013_STENHOUSE, 129106177), DRIVERCONFIG_c(18332, None, None, None, None, None, None, None, True, None, None, 2013_STREMME, 129106177), DRIVERCONFIG_c(18331, None, None, None, None, None, None, None, True, None, None, 2013_WISE, 129106177)]",None,None,131859482,1,[],15.0,40.0,15.0,30.0,NORMAL,2,,False,False,"[DRIVERCONFIG_c(18308, None, None, None, None, None, None, None, True, None, None, 2013_ALMIROLA, 129106177), DRIVERCONFIG_c(18320, None, None, None, None, None, None, None, True, None, None, 2013_AMBROSE, 129106177), DRIVERCONFIG_c(18345, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKURT, 131334401), DRIVERCONFIG_c(18325, None, None, None, None, None, None, None, True, None, None, 2013_KAHNE, 129106177), DRIVERCONFIG_c(18346, None, None, None, None, None, None, None, True, None, None, 2013_LOGANO, 129106177), DRIVERCONFIG_c(18322, None, None, None, None, None, None, None, True, None, None, 2013_MCMURRAY, 129106177), DRIVERCONFIG_c(18334, None, None, None, None, None, None, None, True, None, None, 2013_MENARD, 129106177), DRIVERCONFIG_c(18342, None, None, None, None, None, None, None, True, None, None, 2013_PATRICK, 129106177), DRIVERCONFIG_c(18350, None, None, None, None, None, None, None, True, None, None, 2013_RAGAN, 129106177), DRIVERCONFIG_c(18343, None, None, None, None, None, None, None, True, None, None, 2013_TRUEXMARTIN, 129106177)]","[DRIVERCONFIG_c(18314, None, None, None, None, None, None, None, True, None, None, 2013_BOWYER, 129106177), DRIVERCONFIG_c(18339, None, None, None, None, None, None, None, True, None, None, 2013_BURTON, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18349, None, None, None, None, None, None, None, True, None, None, 2013_EARNHARDT, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, True, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, True, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18347, None, None, None, None, None, None, None, True, None, None, 2013_HAMLIN, 129106177), DRIVERCONFIG_c(18340, None, None, None, None, None, None, None, True, None, None, 2013_HARVICK, 129106177), DRIVERCONFIG_c(18333, None, None, None, None, None, None, None, True, None, None, 2013_JOHNSON, 131727617), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, True, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18315, None, None, None, None, None, None, None, True, None, None, 2013_KESELOWSKI, 129106177), DRIVERCONFIG_c(18344, None, None, None, None, None, None, None, True, None, None, 2013_MONTOYA, 129106177), DRIVERCONFIG_c(18338, None, None, None, None, None, None, None, True, None, None, 2013_NEWMAN, 129106177)]",None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22123,,22123,0x5E0C,22123,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(10523, 10524, S_IVT_DRIVER_DUEL)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",10,43,22124,"EVENT_c(1671, cr000, S_WORLD_MARTINSVILLE, martinsville, None)",S_IVT_DRIVER_DUEL,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,"[DRIVERCONFIG_c(18336, None, None, None, None, None, None, None, True, None, None, 2013_BAYNE, 129106177), DRIVERCONFIG_c(18321, None, None, None, None, None, None, None, True, None, None, 2013_BLANEY, 129106177), DRIVERCONFIG_c(18330, None, None, None, None, None, None, None, True, None, None, 2013_GILLILAND, 129106177), DRIVERCONFIG_c(18335, None, None, None, None, None, None, None, True, None, None, 2013_KVAPIL, 129106177), DRIVERCONFIG_c(18317, None, None, None, None, None, None, None, True, None, None, 2013_LABONTEBOBBY, 129106177), DRIVERCONFIG_c(18348, None, None, None, None, None, None, None, True, None, None, 2013_MEARS, 129106177), DRIVERCONFIG_c(18311, None, None, None, None, None, None, None, True, None, None, 2013_STENHOUSE, 129106177)]",None,None,131860482,1,[],15.0,40.0,15.0,30.0,NORMAL,2,,False,False,"[DRIVERCONFIG_c(18314, None, None, None, None, None, None, None, True, None, None, 2013_BOWYER, 129106177), DRIVERCONFIG_c(18339, None, None, None, None, None, None, None, True, None, None, 2013_BURTON, 129106177), DRIVERCONFIG_c(18349, None, None, None, None, None, None, None, True, None, None, 2013_EARNHARDT, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, True, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18315, None, None, None, None, None, None, None, True, None, None, 2013_KESELOWSKI, 129106177), DRIVERCONFIG_c(18344, None, None, None, None, None, None, None, True, None, None, 2013_MONTOYA, 129106177)]","[DRIVERCONFIG_c(18323, None, None, None, None, None, None, None, True, None, None, 2013_BIFFLE, 129106177), DRIVERCONFIG_c(18314, None, None, None, None, None, None, None, True, None, None, 2013_BOWYER, 129106177), DRIVERCONFIG_c(18345, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKURT, 131334401), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, True, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18347, None, None, None, None, None, None, None, True, None, None, 2013_HAMLIN, 129106177), DRIVERCONFIG_c(18340, None, None, None, None, None, None, None, True, None, None, 2013_HARVICK, 129106177), DRIVERCONFIG_c(18333, None, None, None, None, None, None, None, True, None, None, 2013_JOHNSON, 131727617), DRIVERCONFIG_c(18325, None, None, None, None, None, None, None, True, None, None, 2013_KAHNE, 129106177), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, True, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18337, None, None, None, None, None, None, None, True, None, None, 2013_STEWART, 131793153)]",None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22125,,22125,0x5EB7,22125,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(10523, 10524, S_IVT_DRIVER_DUEL)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",10,43,22126,"EVENT_c(1460, cr000, S_WORLD_DOVER, dover, None)",S_IVT_DRIVER_DUEL,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,"[DRIVERCONFIG_c(18345, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKURT, 131334401), DRIVERCONFIG_c(18349, None, None, None, None, None, None, None, True, None, None, 2013_EARNHARDT, 129106177), DRIVERCONFIG_c(18344, None, None, None, None, None, None, None, True, None, None, 2013_MONTOYA, 129106177), DRIVERCONFIG_c(18338, None, None, None, None, None, None, None, True, None, None, 2013_NEWMAN, 129106177)]",None,None,131860763,1,[],15.0,40.0,15.0,30.0,NORMAL,2,,False,False,"[DRIVERCONFIG_c(18339, None, None, None, None, None, None, None, True, None, None, 2013_BURTON, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, True, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, True, None, None, 2013_KENSETH, 131268865)]","[DRIVERCONFIG_c(18314, None, None, None, None, None, None, None, True, None, None, 2013_BOWYER, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, True, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18347, None, None, None, None, None, None, None, True, None, None, 2013_HAMLIN, 129106177), DRIVERCONFIG_c(18340, None, None, None, None, None, None, None, True, None, None, 2013_HARVICK, 129106177), DRIVERCONFIG_c(18333, None, None, None, None, None, None, None, True, None, None, 2013_JOHNSON, 131727617)]",None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22127,,22127,0x5F62,22127,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1785, 1786, S_ETN_ELIMINATOR)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",2,10,22128,"EVENT_c(1050, cr000, S_EVENT_AUTOCLUB, autoclub, None)",S_ETN_ELIMINATOR,"GRIDORDER_c(1724, PREDEFINED, 30)",FULL,-1,"[DRIVERCONFIG_c(18308, None, None, None, None, None, None, None, True, None, None, 2013_ALMIROLA, 129106177), DRIVERCONFIG_c(18336, None, None, None, None, None, None, None, True, None, None, 2013_BAYNE, 129106177), DRIVERCONFIG_c(18321, None, None, None, None, None, None, None, True, None, None, 2013_BLANEY, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, True, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18330, None, None, None, None, None, None, None, True, None, None, 2013_GILLILAND, 129106177), DRIVERCONFIG_c(18335, None, None, None, None, None, None, None, True, None, None, 2013_KVAPIL, 129106177), DRIVERCONFIG_c(18348, None, None, None, None, None, None, None, True, None, None, 2013_MEARS, 129106177), DRIVERCONFIG_c(18312, None, None, None, None, None, None, None, True, None, None, 2013_NEMECHEK, 129106177), DRIVERCONFIG_c(18331, None, None, None, None, None, None, None, True, None, None, 2013_WISE, 129106177)]",None,None,131859222,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,False,"[DRIVERCONFIG_c(9658, None, None, None, None, None, None, None, True, None, None, 2012_AMBROSE, 129106177), DRIVERCONFIG_c(18315, None, None, None, None, None, None, None, True, None, None, 2013_KESELOWSKI, 129106177), DRIVERCONFIG_c(18322, None, None, None, None, None, None, None, True, None, None, 2013_MCMURRAY, 129106177), DRIVERCONFIG_c(18334, None, None, None, None, None, None, None, True, None, None, 2013_MENARD, 129106177), DRIVERCONFIG_c(18342, None, None, None, None, None, None, None, True, None, None, 2013_PATRICK, 129106177), DRIVERCONFIG_c(18350, None, None, None, None, None, None, None, True, None, None, 2013_RAGAN, 129106177), DRIVERCONFIG_c(18316, None, None, None, None, None, None, None, True, None, None, 2013_SMITHREGAN, 129106177), DRIVERCONFIG_c(18311, None, None, None, None, None, None, None, True, None, None, 2013_STENHOUSE, 129106177), DRIVERCONFIG_c(18343, None, None, None, None, None, None, None, True, None, None, 2013_TRUEXMARTIN, 129106177)]","[DRIVERCONFIG_c(18323, None, None, None, None, None, None, None, True, None, None, 2013_BIFFLE, 129106177), DRIVERCONFIG_c(18314, None, None, None, None, None, None, None, True, None, None, 2013_BOWYER, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, True, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18347, None, None, None, None, None, None, None, True, None, None, 2013_HAMLIN, 129106177), DRIVERCONFIG_c(18340, None, None, None, None, None, None, None, True, None, None, 2013_HARVICK, 129106177), DRIVERCONFIG_c(18333, None, None, None, None, None, None, None, True, None, None, 2013_JOHNSON, 131727617), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, True, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18337, None, None, None, None, None, None, None, True, None, None, 2013_STEWART, 131793153)]",None,False,"OverrideDiff_Easy_c(0.86, 0.89)","OverrideDiff_Norm_c(0.87, 0.915)","OverrideDiff_Hard_c(0.89, 0.96)","OverrideDiff_Champ_c(0.94, 1.0)"
RACEDATA_c,22129,,22129,0x600D,22129,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1785, 1786, S_ETN_ELIMINATOR)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",2,10,22130,"EVENT_c(1860, cr000, S_EVENT_BRISTOL_NIGHT, bristol, None)",S_ETN_ELIMINATOR,"GRIDORDER_c(1724, PREDEFINED, 30)",FULL,-1,"[DRIVERCONFIG_c(18320, None, None, None, None, None, None, None, True, None, None, 2013_AMBROSE, 129106177), DRIVERCONFIG_c(18345, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKURT, 131334401), DRIVERCONFIG_c(18325, None, None, None, None, None, None, None, True, None, None, 2013_KAHNE, 129106177), DRIVERCONFIG_c(18315, None, None, None, None, None, None, None, True, None, None, 2013_KESELOWSKI, 129106177), DRIVERCONFIG_c(18312, None, None, None, None, None, None, None, True, None, None, 2013_NEMECHEK, 129106177), DRIVERCONFIG_c(21847, None, None, None, None, None, None, None, True, None, None, 2013_PASTRANA, 129106177), DRIVERCONFIG_c(18342, None, None, None, None, None, None, None, True, None, None, 2013_PATRICK, 129106177), DRIVERCONFIG_c(18310, None, None, None, None, None, None, None, True, None, None, 2013_SPEED, 129106177), DRIVERCONFIG_c(18337, None, None, None, None, None, None, None, True, None, None, 2013_STEWART, 131793153)]",None,None,131860503,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,False,"[DRIVERCONFIG_c(18308, None, None, None, None, None, None, None, True, None, None, 2013_ALMIROLA, 129106177), DRIVERCONFIG_c(18321, None, None, None, None, None, None, None, True, None, None, 2013_BLANEY, 129106177), DRIVERCONFIG_c(18314, None, None, None, None, None, None, None, True, None, None, 2013_BOWYER, 129106177), DRIVERCONFIG_c(18345, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKURT, 131334401), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, True, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, True, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18325, None, None, None, None, None, None, None, True, None, None, 2013_KAHNE, 129106177), DRIVERCONFIG_c(18315, None, None, None, None, None, None, None, True, None, None, 2013_KESELOWSKI, 129106177), DRIVERCONFIG_c(18350, None, None, None, None, None, None, None, True, None, None, 2013_RAGAN, 129106177)]","[DRIVERCONFIG_c(18339, None, None, None, None, None, None, None, True, None, None, 2013_BURTON, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, True, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, True, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18347, None, None, None, None, None, None, None, True, None, None, 2013_HAMLIN, 129106177), DRIVERCONFIG_c(18340, None, None, None, None, None, None, None, True, None, None, 2013_HARVICK, 129106177), DRIVERCONFIG_c(18333, None, None, None, None, None, None, None, True, None, None, 2013_JOHNSON, 131727617), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, True, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18338, None, None, None, None, None, None, None, True, None, None, 2013_NEWMAN, 129106177)]",None,False,"OverrideDiff_Easy_c(0.81, 0.86)","OverrideDiff_Norm_c(0.85, 0.91)","OverrideDiff_Hard_c(0.89, 0.95)","OverrideDiff_Champ_c(0.94, 1.0)"
RACEDATA_c,22131,,22131,0x60B8,22131,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1785, 1786, S_ETN_ELIMINATOR)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",2,10,22132,"EVENT_c(2524, cr000, S_WORLD_KANSAS_CITY, Kansas, None)",S_ETN_ELIMINATOR,"GRIDORDER_c(1724, PREDEFINED, 30)",FULL,-1,"[DRIVERCONFIG_c(9641, None, None, None, None, None, None, None, True, None, None, 2012_KAHNE, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, True, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, True, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18317, None, None, None, None, None, None, None, True, None, None, 2013_LABONTEBOBBY, 129106177), DRIVERCONFIG_c(18326, None, None, None, None, None, None, None, True, None, None, 2013_MARTIN, 129106177), DRIVERCONFIG_c(18322, None, None, None, None, None, None, None, True, None, None, 2013_MCMURRAY, 129106177), DRIVERCONFIG_c(18344, None, None, None, None, None, None, None, True, None, None, 2013_MONTOYA, 129106177), DRIVERCONFIG_c(18350, None, None, None, None, None, None, None, True, None, None, 2013_RAGAN, 129106177)]",None,None,131861010,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,False,"[DRIVERCONFIG_c(18320, None, None, None, None, None, None, None, True, None, None, 2013_AMBROSE, 129106177), DRIVERCONFIG_c(18339, None, None, None, None, None, None, None, True, None, None, 2013_BURTON, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18349, None, None, None, None, None, None, None, True, None, None, 2013_EARNHARDT, 129106177), DRIVERCONFIG_c(18330, None, None, None, None, None, None, None, True, None, None, 2013_GILLILAND, 129106177), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, True, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18326, None, None, None, None, None, None, None, True, None, None, 2013_MARTIN, 129106177), DRIVERCONFIG_c(18348, None, None, None, None, None, None, None, True, None, None, 2013_MEARS, 129106177), DRIVERCONFIG_c(18334, None, None, None, None, None, None, None, True, None, None, 2013_MENARD, 129106177)]","[DRIVERCONFIG_c(18339, None, None, None, None, None, None, None, True, None, None, 2013_BURTON, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, True, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, True, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, True, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18347, None, None, None, None, None, None, None, True, None, None, 2013_HAMLIN, 129106177), DRIVERCONFIG_c(18340, None, None, None, None, None, None, None, True, None, None, 2013_HARVICK, 129106177), DRIVERCONFIG_c(18333, None, None, None, None, None, None, None, True, None, None, 2013_JOHNSON, 131727617), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, True, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18338, None, None, None, None, None, None, None, True, None, None, 2013_NEWMAN, 129106177)]",None,False,"OverrideDiff_Easy_c(0.82, 0.88)","OverrideDiff_Norm_c(0.86, 0.92)","OverrideDiff_Hard_c(0.9, 0.97)","OverrideDiff_Champ_c(0.925, 1.0)"
RACEDATA_c,22133,,22133,0x6163,22133,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(3606, 3607, S_IVT_GAUNTLET)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",4,43,22134,"EVENT_c(1210, cr000, S_WORLD_POCONO, pocono, None)",S_IVT_GAUNTLET,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131859736,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22135,,22135,0x620E,22135,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(3606, 3607, S_IVT_GAUNTLET)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",4,43,22136,"EVENT_c(5413, cr000, S_EVENT_DAYTONA_NIGHT, daytona, None)",S_IVT_GAUNTLET,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131860228,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22139,,22139,0x62B9,22139,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(3412, 3413, S_IVT_SOLO_THUNDER)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",5,1,22140,"EVENT_c(1226, cr000, S_WORLD_CHICAGOLAND, chicagoland, None)",S_IVT_SOLO_THUNDER,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131860749,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22141,,22141,0x6364,22141,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(3412, 3413, S_IVT_SOLO_THUNDER)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",5,1,22142,"EVENT_c(1659, cr000, S_EVENT_PHOENIX_DAY, phoenix, None)",S_IVT_SOLO_THUNDER,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131861256,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22143,,22143,0x640F,22143,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1167, 1168, S_OPTION_TIMETRIAL)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",2,1,22144,"EVENT_c(1251, cr000, S_WORLD_INDIANAPOLIS_SS, indianapolis, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131858689,1,[],15.0,40.0,15.0,30.0,NORMAL,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22145,,22145,0x64BA,22145,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(3646, 3647, S_IVT_CHAMPIONSHIP_SHOWDOWN)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",10,43,22146,"EVENT_c(1050, cr000, S_EVENT_AUTOCLUB, autoclub, None)",,"GRIDORDER_c(3657, SERIES_STANDINGS, 43)",FULL,-1,[],None,None,131072257,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22147,,22147,0x6565,22147,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(3412, 3413, S_IVT_SOLO_THUNDER)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",5,1,22148,"EVENT_c(5419, cr000, S_WORLD_KENTUCKY, Kentucky, None)",S_IVT_SOLO_THUNDER,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131859996,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
